,BVP_min,BVP_max,BVP_mean,BVP_std,BVP_n_peak,BVP_peak_f,BVP_weight_amp_avg,BVP_weight_energy_avg,BVP_power_entropy,TEMP_min,TEMP_max,TEMP_mean,TEMP_std,labels
0,-43.940400222578575,32.28273877536108,-0.09423360443757399,16.59301905444678,0.9333333333333333,1.7333333333333334,3.507997567728689,2.621132366110272,2.8927971776359658,33.502563235492595,33.57144457788897,33.53476047171679,0.016931916915290165,1.0
1,-43.940400222578575,42.76950191199891,0.0017490052800013312,16.708313595066794,1.1333333333333333,1.7333333333333334,3.454754265853783,2.6070490043435552,2.729514580794901,33.502563235492595,33.57144457788897,33.5315285928761,0.017197697926416344,1.0
2,-43.940400222578575,42.76950191199891,0.026535128740311314,16.583190435184022,1.3,1.7333333333333334,3.418093352222098,2.587585226289674,2.617080260508373,33.48966344920113,33.57144457788897,33.528857631788945,0.018019898488179517,1.0
3,-43.940400222578575,42.76950191199891,0.0197398348577279,16.447066672956066,1.5,1.7333333333333334,3.4907612942455692,2.580050094286673,2.509880360654592,33.42942462104359,33.57144457788897,33.51952020857834,0.03105561970345071,1.0
4,-43.940400222578575,42.76950191199891,-0.06053897494620012,16.547947900954888,1.6333333333333333,1.7333333333333334,3.546296402413463,2.580202728225504,2.452766716676564,33.428145732683014,33.57144457788897,33.51248041542218,0.03604361476579518,1.0
5,-43.940400222578575,42.76950191199891,-0.041674690943729366,16.45770615534175,1.8,1.7333333333333334,3.5069837566766915,2.586313785076365,2.4743875654886893,33.428145732683014,33.57144457788897,33.51142845250589,0.03467617998814063,1.0
6,-38.994769411833516,42.76950191199891,0.029903978033621312,16.27159958707896,1.8666666666666667,1.7333333333333334,3.536495133913356,2.603176805572969,2.639104524388365,33.428145732683014,33.57144457788897,33.50378839396116,0.03636467250531678,1.0
7,-38.994769411833516,42.76950191199891,-0.04163834079279688,16.272149911281065,1.8666666666666667,1.7666666666666666,3.6231171387941443,2.6298403796983902,2.735400962412905,33.428145732683014,33.56883552365309,33.495405900157124,0.03373376247808691,1.0
8,-38.994769411833516,42.76950191199891,0.01495267306565399,16.082317941368675,1.8333333333333333,1.7666666666666666,3.6440169812997616,2.6536240832518176,2.6703035976306038,33.428145732683014,33.58210138763751,33.49559319782005,0.03410662434778378,1.0
9,-43.69615012268717,42.76950191199891,0.08726582863246975,16.168996922095527,1.8666666666666667,1.7666666666666666,3.522617854198707,2.669034379787368,2.6146286505626497,33.428145732683014,33.590691611243265,33.50140849454082,0.04238049674818921,1.0
10,-43.69615012268717,42.76950191199891,0.06650809846303403,16.161793864899845,1.8666666666666667,1.8,3.544675671985233,2.6803216798907608,2.7067003197807287,33.428145732683014,33.61910799751461,33.507802746877296,0.050189287458874424,1.0
11,-43.69615012268717,30.84439551481245,1.2848068286945513e-05,16.22908633761291,1.9666666666666666,1.8,3.5619923346864892,2.686071426700504,2.85972104340449,33.428145732683014,33.61910799751461,33.5071452845044,0.05081571898419685,1.0
12,-44.491482996581375,31.259616679767124,-0.006245353652576903,16.550300897673424,2.0,1.8,3.484245498310239,2.6783065471166307,3.0892942509104473,33.428145732683014,33.61910799751461,33.50896425925784,0.05192483210590259,1.0
13,-44.491482996581375,31.653090692852302,0.011189541218394248,16.84115415801654,1.9666666666666666,1.8,3.4836557217467026,2.6487767461491103,3.299336262673068,33.428145732683014,33.61910799751461,33.51703957738107,0.04890379700464038,1.0
14,-44.491482996581375,31.653090692852302,0.08548868855909036,16.874266664135565,1.9666666666666666,1.7,3.5203681393424398,2.6049543979555225,3.2619028686604445,33.43596814695841,33.61910799751461,33.522875896886184,0.04451707584500053,1.0
15,-44.491482996581375,31.653090692852302,0.06992385521783845,16.951172968163693,2.0,1.7,3.4812822879722383,2.572061556458146,3.11258386912195,33.43596814695841,33.61910799751461,33.52167741107119,0.04503665735582276,1.0
16,-44.491482996581375,31.653090692852302,-0.04624066357239335,17.18691160725479,2.0,1.7,3.5404527578744314,2.572269602701538,3.145635004762468,33.44260453985881,33.61910799751461,33.530947200823135,0.040982460835887996,1.0
17,-44.491482996581375,31.653090692852302,0.03813055411927755,17.43144697737144,2.0,1.7333333333333334,3.5021653083608677,2.6002474392395887,3.222844881312445,33.46408877911477,33.61910799751461,33.535196302871405,0.03776109658211824,1.0
18,-44.491482996581375,31.653090692852302,0.07204188431680093,17.566519123597917,2.0,1.7333333333333334,3.4763527238918486,2.633254857707524,3.1448048688850005,33.46408877911477,33.61910799751461,33.531784884606324,0.039014300170084525,1.0
19,-44.491482996581375,31.653090692852302,0.009398942695358388,17.445833912618987,1.9666666666666666,1.7333333333333334,3.5610160675094575,2.6505482663333932,3.0107766958540183,33.46408877911477,33.61910799751461,33.529486037714285,0.03687318263858476,1.0
20,-44.491482996581375,31.653090692852302,-0.10954042221352071,17.600086795385124,1.9,1.7666666666666666,3.4220687150620632,2.6475496521099275,3.047531065516627,33.46408877911477,33.602977179969656,33.529328250911306,0.03579673653870807,1.0
21,-44.491482996581375,31.653090692852302,-0.0459675103292532,17.535952460842456,1.8333333333333333,1.7666666666666666,3.526339534874183,2.640578019087432,3.0805858408207385,33.46408877911477,33.602977179969656,33.53501201901043,0.03567850266921278,1.0
22,-43.09472807129772,31.653090692852302,-0.007479680109609491,17.378315711556723,1.8,1.7666666666666666,3.47693291495134,2.6393946642658346,2.9371589284835276,33.46469335887659,33.602977179969656,33.535114387979235,0.03501577062246097,1.0
23,-43.09472807129772,30.053353491400856,-0.015348020134387543,17.17155776711309,1.8,1.7666666666666666,3.4398138395183446,2.637571557862874,2.9019254692872147,33.46469335887659,33.602977179969656,33.53104901932688,0.036777215520008955,1.0
24,-41.17136888541128,30.053353491400856,0.0010739488813402383,16.895654508828294,1.8333333333333333,1.7666666666666666,3.4422455350882757,2.6288903632727876,2.9189701854032113,33.46469335887659,33.602977179969656,33.53060482626453,0.037039265114567024,1.0
25,-41.17136888541128,30.053353491400856,-0.06777748044123391,16.931695635576332,1.8,1.7333333333333334,3.5569479956809644,2.6208559362016204,2.7448138982924672,33.46469335887659,33.602977179969656,33.530981887978136,0.036732778326616845,1.0
26,-41.17136888541128,29.26658816656372,-0.021983854368197615,16.939997521291808,1.7666666666666666,1.7333333333333334,3.636483939082318,2.624216969021984,2.654586266295468,33.46469335887659,33.602977179969656,33.52855969087155,0.03600688192257306,1.0
27,-42.282231249420306,29.26658816656372,0.019653582156154835,16.930615261009013,1.8,1.7333333333333334,3.4812327576137756,2.6346689367595113,2.7974629422269515,33.415398119839764,33.602977179969656,33.52203945827569,0.042562235937755113,1.0
28,-42.282231249420306,29.26658816656372,0.0031235245003855424,16.93469485439718,1.7666666666666666,1.7666666666666666,3.362189803901072,2.6385780279742725,2.8185610400252656,33.39840969242647,33.602977179969656,33.51496819065222,0.05158034437636967,1.0
29,-42.282231249420306,29.26658816656372,-0.07626323061238059,16.950621187655514,1.7666666666666666,1.7666666666666666,3.578023985017956,2.629162496102665,2.631994849020709,33.39840969242647,33.602977179969656,33.50849728087347,0.049789150232432106,1.0
30,-43.59637852961874,31.705968659334317,0.10376577980486276,17.19570439014961,1.8,1.7666666666666666,3.4978053102814846,2.6172173729418073,2.4661609287855644,33.39840969242647,33.5748510926001,33.49882444998437,0.04227456033998731,1.0
31,-43.59637852961874,33.00005358627213,0.08163882563517048,17.3189927654382,1.8,1.8,3.6036002610298024,2.6175419447296426,2.3618711109493873,33.39840969242647,33.568582838393276,33.48960228046472,0.03669234830853841,1.0
32,-43.59637852961874,33.00005358627213,0.027819348964045677,17.23963090992691,1.7666666666666666,1.7666666666666666,3.5660525398752903,2.6279294872109142,2.2961774670497754,33.39840969242647,33.547155156065884,33.48407733173006,0.034085424844785606,1.0
33,-43.59637852961874,33.00005358627213,0.005636406243947714,17.224318904338787,1.8,1.7666666666666666,3.6165205171418346,2.6374472146183567,2.3595885111625843,33.39840969242647,33.547155156065884,33.47702523110068,0.0383520459290988,1.0
34,-43.59637852961874,33.00005358627213,-0.0993912206128341,17.484460651197104,1.7666666666666666,1.7666666666666666,3.537355520633869,2.635233697540959,2.5287499780379004,33.39840969242647,33.547155156065884,33.47451159069812,0.03704627126761609,1.0
35,-43.59637852961874,33.00005358627213,-0.020333205607724926,17.425262741714576,1.8666666666666667,1.7666666666666666,3.6081611934392597,2.6219406667869936,2.6471477862151604,33.39840969242647,33.547155156065884,33.47689510571747,0.038936724399456404,1.0
36,-49.314281870606024,48.17518084632247,-0.018634332357105755,17.755954078112996,1.8333333333333333,1.7666666666666666,3.5984030990972458,2.611228318037725,2.682335857278709,33.39840969242647,33.54531820641098,33.47588144162302,0.03774204737290667,1.0
37,-49.314281870606024,48.17518084632247,-0.023851974305311288,18.005994585802494,1.8666666666666667,1.7666666666666666,3.5913053770113335,2.619297383768157,2.842359902889612,33.39840969242647,33.55473036534319,33.485764143487366,0.041086701142016874,1.0
38,-49.314281870606024,48.17518084632247,-0.047243415962791475,18.143559869520754,1.8666666666666667,1.7333333333333334,3.5993569698478267,2.6548351173792697,3.0958161557824475,33.40214046133436,33.57145491246338,33.49781240238587,0.039186113442053076,1.0
