,BVP_min,BVP_max,BVP_mean,BVP_std,BVP_n_peak,BVP_peak_f,BVP_weight_amp_avg,BVP_weight_energy_avg,BVP_power_entropy,TEMP_min,TEMP_max,TEMP_mean,TEMP_std,labels
0,-64.32802838716127,48.260929677525276,-0.042521657470640385,23.501149995077856,0.8666666666666667,1.8,3.46305373310397,2.435008076818089,2.885506398688481,33.20701517543206,33.4065928949986,33.31582437063574,0.04918619020325638,0.0
1,-64.32802838716127,48.260929677525276,-0.06845389910487835,23.305094014150367,1.1,1.8,3.4915928814120853,2.4632154011511824,2.6640964206235687,33.20701517543206,33.4065928949986,33.317248685127,0.04674625214527364,0.0
2,-64.32802838716127,48.260929677525276,0.04784999945114891,23.09994522626555,1.4,1.7666666666666666,3.5882170766766133,2.488892572720657,2.6804326812699357,33.20701517543206,33.4065928949986,33.31789082408048,0.0456378941622981,0.0
3,-64.32802838716127,48.260929677525276,0.12806584461686166,23.0088029676892,1.7,1.7666666666666666,3.463024014655894,2.502008187474976,2.909311354720289,33.20701517543206,33.4065928949986,33.32027360159597,0.043475455122822984,0.0
4,-64.32802838716127,48.260929677525276,0.11295799053552481,23.048700721266155,1.9666666666666666,1.7666666666666666,3.439806917902915,2.503217205549567,3.1346850791647016,33.20701517543206,33.41241267898777,33.324166452790934,0.04465066930214113,0.0
5,-64.32802838716127,48.260929677525276,0.029705936750490217,22.920211546035002,2.2,1.7666666666666666,3.4632861362220395,2.4978341793104164,3.2694372885166056,33.20701517543206,33.46858454317003,33.3358035184981,0.05515782729572839,0.0
6,-52.98173720895307,48.260929677525276,0.1323192434254908,22.898194579910967,2.2666666666666666,1.6333333333333333,3.341150035790836,2.4857734441140926,3.2781619950790564,33.25632062565466,33.46858454317003,33.350219977222906,0.04884997095372434,0.0
7,-52.40809210275258,44.00220753016045,0.10410442096601859,22.995580658325174,2.3666666666666667,1.6333333333333333,3.362859637538961,2.46929937691002,2.9862072511823223,33.25632062565466,33.46858454317003,33.357542270624,0.04337471298413665,0.0
8,-51.5213180469134,44.00220753016045,-0.01635819732875599,22.663799435250667,2.433333333333333,1.6333333333333333,3.323583434300691,2.4561120900469526,2.7479876470481504,33.25632062565466,33.46858454317003,33.363217740409205,0.04302139365034103,0.0
9,-51.5213180469134,44.00220753016045,-0.006360537717194782,22.49190852466411,2.5,1.6,3.53345833426824,2.4396447285616234,2.8846600448472013,33.25632062565466,33.46858454317003,33.366879775348494,0.04162698070173609,0.0
10,-51.007285023434854,44.00220753016045,0.11668842108190527,22.26227517281692,2.6333333333333333,1.6,3.3816029188156875,2.4082317685958063,3.143125505241097,33.25632062565466,33.487294322957375,33.37233078870839,0.04777564269758937,0.0
11,-51.007285023434854,44.00220753016045,0.055828740993640526,22.325905277885504,2.7,1.5,3.376882512117045,2.368760967288686,3.190513193434877,33.25632062565466,33.487294322957375,33.38332894215456,0.047626191856304505,0.0
12,-51.007285023434854,44.00220753016045,0.06438945846436216,22.289786863005993,2.7333333333333334,1.5,3.4285292420691307,2.3399072647221364,2.9636636774989467,33.30453749114672,33.487294322957375,33.38512115657374,0.04442821515870485,0.0
13,-51.007285023434854,44.00220753016045,-0.002921866557859,22.3386354100201,2.6666666666666665,1.5,3.356470269581326,2.3346153163139727,2.7473842499666503,33.30526004642052,33.487294322957375,33.38842399039155,0.04252220684825345,0.0
14,-51.007285023434854,44.00220753016045,-0.11199196661020319,22.21662365894454,2.6333333333333333,1.5,3.485394629765354,2.3501066910203963,2.761230111117078,33.323338743647,33.487294322957375,33.39589547094138,0.040679480317580785,0.0
15,-54.65734509243584,44.70311919677332,0.06604665355143194,22.445513486415066,2.6333333333333333,1.5333333333333332,3.455448084610921,2.3711155156404535,2.746963320828461,33.323338743647,33.487294322957375,33.3903171062777,0.039087513658815916,0.0
16,-54.65734509243584,44.70311919677332,0.007143608344577141,22.724580384573112,2.7333333333333334,1.5333333333333332,3.392733929321506,2.38905683092885,2.618035788619423,33.31092541051013,33.487294322957375,33.38414547135246,0.04257881934524552,0.0
