,BVP_min,BVP_max,BVP_mean,BVP_std,BVP_n_peak,BVP_peak_f,BVP_weight_amp_avg,BVP_weight_energy_avg,BVP_power_entropy,TEMP_min,TEMP_max,TEMP_mean,TEMP_std,labels
0,-11.836418358183778,10.970876582002616,0.04605163407681953,3.7957576159580046,1.2333333333333334,1.3666666666666667,3.90049825811821,2.994331816875465,4.294631764081816,33.32529616741255,33.38696772864963,33.35262985791302,0.013754049230582755,1.0
1,-11.836418358183778,10.970876582002616,0.03765537541653211,3.686722359494742,1.5,1.3666666666666667,3.995739368528957,3.016811086225711,4.167223988930941,33.32529616741255,33.41307799091965,33.35998302924071,0.021025109318213827,1.0
2,-11.836418358183778,10.970876582002616,0.03366885637717989,3.6440394895243897,1.7333333333333334,1.3333333333333333,4.08610447047294,3.039934384884257,4.023780023387026,33.32529616741255,33.41307799091965,33.36553281660277,0.023764694710789708,1.0
3,-11.836418358183778,10.970876582002616,0.027318058667171293,3.675798188612562,1.9666666666666666,1.3333333333333333,4.084432171856819,3.079243633780356,3.9009303945307376,33.32529616741255,33.46971542648403,33.37457833223357,0.033727943306703735,1.0
4,-13.941357470622204,10.970876582002616,0.04206068357260603,3.741980627368951,2.2,1.3333333333333333,4.075954384345616,3.1286294327456003,3.8157727003365323,33.32529616741255,33.46971542648403,33.37979599226429,0.03535438032691371,1.0
5,-15.031720625837352,10.970876582002616,0.01244588359679284,3.777565719394593,2.4,1.3333333333333333,4.143623565240284,3.161484873740104,3.7918013121383725,33.32529616741255,33.46971542648403,33.381264531794685,0.03397447458867087,1.0
6,-15.031720625837352,8.042920221208316,-0.008242851741511806,3.6336059594427392,2.4,1.3333333333333333,4.055177303413666,3.182090162025081,3.8611624368327777,33.32529616741255,33.46971542648403,33.383915395163996,0.03326632521133328,1.0
7,-15.031720625837352,8.042920221208316,0.009426322957543247,3.700388630319555,2.3333333333333335,1.3333333333333333,3.9037805000172123,3.1226854087123472,4.141677967328467,33.33500038218568,33.46971542648403,33.39076941071538,0.029721796595852067,1.0
8,-15.031720625837352,17.401174027748965,0.011539432504213762,3.974348903389706,2.3666666666666667,1.3333333333333333,3.7612129034257427,3.035107075524943,4.409703766893016,33.33500038218568,33.49766542470398,33.40190794084996,0.03695645887986864,1.0
9,-15.031720625837352,17.401174027748965,0.00579204320313166,4.089337383176613,2.3,1.3666666666666667,3.7665223440315274,2.9714637596917894,4.502214424765046,33.33632401863634,33.50672949734691,33.414967199592795,0.040133074506608,1.0
10,-15.031720625837352,17.401174027748965,-0.010162248571944917,4.168072210289035,2.2333333333333334,1.3333333333333333,3.705413439657388,2.911384705272274,4.482323122070712,33.373427620880456,33.50672949734691,33.424282267866474,0.03511002008913072,1.0
11,-15.031720625837352,17.401174027748965,0.0044925611843289175,4.249793819987328,2.2333333333333334,1.3333333333333333,3.766570634808879,2.823912223359507,4.409342220382378,33.373427620880456,33.56461824511822,33.43739605614055,0.04570501105030063,1.0
12,-15.031720625837352,17.401174027748965,-0.00878926098580057,4.292184489930601,2.2,1.3333333333333333,3.717932055873978,2.734977065856296,4.312110803571504,33.373427620880456,33.56461824511822,33.448871827297374,0.048892837681228506,1.0
